z_um,dy_px,dx_px
-110.0,-0.013106751428330943,0.013823496634640338
-110.0,-0.0327179481953919,0.023647688040996585
-100.0,0.022451081177234253,0.06646228594377127
-100.0,0.07587414023083323,0.08826644112393318
-90.0,0.022659398837747844,0.005467867787460506
-90.0,0.021394658647530835,0.031774226322152134
-80.0,-0.07323827201358037,0.007941722023997679
-80.0,25.02023094805683,-1.0138394755166553
-70.0,-0.048047335844383726,-0.06381615324131625
-70.0,0.020839370496049395,-0.005921623814278236
-60.0,0.02856937527858055,-0.02898776267073554
-60.0,0.10223217169442037,0.05839453985880928
-50.0,-0.008102784631071822,-0.018603378965369444
-50.0,12.960936084346914,39.189167733689224
-40.0,0.03464398957842454,0.0052595906624588505
-40.0,-0.03336339882697639,-0.027242108109947708
-30.0,0.00479059844176548,0.04933043434636934
-30.0,0.09097356261171809,-0.033973682871120264
-20.0,0.0886798868727991,-0.022546852395365746
-20.0,-0.2098954324670056,-4.000643360840118
-10.0,-7.321334363241837e-21,1.2447046311689224e-20
-10.0,-0.2654720937334166,-40.08388964129074
0.0,0.07225585290724762,0.06188529334006399
1.0,-0.10030427457971451,-0.07065539791316047
10.0,-0.03427362737710682,-0.00874975692169444
10.0,-0.05735415248344109,0.07561421129822056
20.0,0.08779868723555555,-0.0066271579011759315
20.0,-0.031273991060660165,0.06479982026701235
30.0,92.98699124623876,-44.91918018666711
30.0,-0.1419849355493135,0.008131913422862892
40.0,-0.03025894901871,-0.007063504299002051
40.0,0.06813070406149958,-0.03155841000847255
50.0,-0.05507538998695345,-0.10576746113717257
50.0,0.02384242480425403,0.08259494576408177
60.0,-0.016412832029836698,0.05644192105636629
60.0,-0.030739545151819994,0.017066662393028356
70.0,0.046191149538695186,-0.005025027900591992
70.0,0.01926873714420619,0.007027512778018544
80.0,-0.07082695119930246,-0.008904145275584684
80.0,0.01961720283282374,-0.026627012080416627
