z_um,dy_px,dx_px
-110.0,0.0603176311554417,-0.008075589582275744
-110.0,45.05406112334236,-78.03110558743012
-100.0,0.01695156710352361,-0.026698655894414804
-100.0,-76.1560491820226,27.840362976951678
-90.0,-0.0008505320737785216,-0.0610785462532784
-90.0,-82.03322062796819,-46.03519416699788
-80.0,-0.053997958499698864,-0.0524850248284435
-80.0,31.018091233614882,56.17891856387031
-70.0,59.96328734909004,8.997221049585523
-70.0,-0.015767363088652172,-0.015127130938333646
-60.0,0.021334428561239686,-0.013718390034360777
-60.0,14.032509153466485,-0.9382866457426912
-50.0,0.03178407033512123,0.002403327728421553
-50.0,22.99001769845541,-18.019802856452984
-40.0,-0.04722248582532833,-0.06732192250261018
-40.0,18.94029744201704,-37.94360558269354
-30.0,-0.8985262143311561,-6.180556696973653
-30.0,-3.5657132950371784,-0.2518383485182044
-20.0,2.9660418588834605,-0.7140111947394074
-20.0,-3.7885526828466884e-20,-2.4874857026348328e-20
-10.0,-0.6764752282259822,3.443149436372303
-10.0,-0.020529794649272928,-0.016648795200316924
0.0,0.062144317479813076,-0.004952345699021584
1.0,64.97470960679723,-6.9210202681101975
10.0,1.074659191940193,-2.0874793254356114
10.0,-6.107156614951026,-36.93400147358955
20.0,0.14682198903365531,0.006074854142179866
20.0,79.78882264600846,-5.128183161019472
30.0,0.07712349500738762,0.07948479982306476
30.0,-0.015572452944369847,-0.024528655256079383
40.0,-0.08249819852992736,-0.00029778150254567814
40.0,87.95842445943042,6.962039087204257
50.0,-0.11026803118831313,0.013373586893262297
50.0,-0.030379228317162818,-0.013572352171103001
60.0,-0.050199635501521546,-0.03704149740654507
60.0,87.98858189139663,7.002508222174071
70.0,-4.964078185346578,6.022223974870518
70.0,-5.909256071375699,56.77627053834072
80.0,0.03215978085514143,0.024631641749675994
80.0,0.12451128614992002,0.06662482483683785
