z_um,dy_px,dx_px
-110.0,-0.01244730576839186,0.08545195829289276
-110.0,25.013501708846878,24.99713869887041
-100.0,0.04781513438695487,0.12477853761201078
-100.0,3.995781196522608,57.17038459576475
-90.0,-0.00446089592214821,0.00448906214519537
-90.0,-14.9144842731329,-43.96913648433949
-80.0,-0.08302374286920279,0.0035923775178518993
-80.0,-4.975999159987572,17.073535670791873
-70.0,0.022608020755540165,0.04217821739717241
-70.0,-0.033277658711222964,0.035594965845163334
-60.0,-0.010942796047431116,-0.018429382457577925
-60.0,0.15082972155344188,0.015331959635144377
-50.0,0.008543633490872891,0.007935447054644645
-50.0,0.28077625163139647,-0.018413562266740523
-40.0,-0.03838565377454839,0.01719447617677701
-40.0,0.10767335501885372,-0.013644204456958707
-30.0,0.03019704803643229,0.05127738815537526
-30.0,-0.04120270898701722,0.014528316616641317
-20.0,0.058418725169440605,0.055819270436750584
-20.0,-0.08469710601062852,-3.456194698619578
-10.0,-1.7054466469035834e-20,3.734120706097807e-20
-10.0,-2.0647358776372795,4.000682350794633
0.0,1.9910119633672163,0.8081859348507566
1.0,0.13233756223244925,0.009464878151219724
10.0,0.02784968506301143,-0.010693629193255267
10.0,2.955340739680351,-4.094378937482032
20.0,0.02595326872068286,0.003195817574225769
20.0,-2.9854901344412546,-1.9964643966348783
30.0,0.12446929986304754,-0.046089093107869315
30.0,-0.06758174795005494,-0.01843207837821842
40.0,-0.015082968268194073,0.03339566259405028
40.0,41.931986770245864,39.077824035485676
50.0,-0.018202819390103785,0.0666542308653432
50.0,0.1832408952647864,-0.05004253355420602
60.0,0.03764191696020732,0.01140193156403531
60.0,0.051896590356445005,-0.007014620061038166
70.0,0.014734551212067954,-0.001616380912074988
70.0,0.12243732509243882,-0.0002382191278733139
80.0,-0.03785444355559846,0.01628542365872759
80.0,0.12558013208795538,0.052845513021471925
